report_date,google_campaign_id,campaign_id_crm_ref,campaign_name,ad_objective,device_type,country,impressions,clicks,ctr_pct,avg_cpc_eur,conversions,conv_rate_pct,spend_eur,revenue_eur,roas,quality_score,_load_ts,_source_system
2024-03-31,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,7488,211,2.82,0.48,7,3.19,101.28,1128.06,11.14,7,2024-12-31T06:30:00,google_ads_api
2024-03-31,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2371,63,2.66,0.48,2,2.92,30.24,263.09,8.7,7,2024-12-31T06:30:00,google_ads_api
2024-03-31,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1387,41,2.99,0.42,1,3.47,17.22,156.57,9.09,7,2024-12-31T06:30:00,google_ads_api
2024-03-31,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,6362,221,3.48,0.39,6,2.5,86.19,1071.42,12.43,8,2024-12-31T06:30:00,google_ads_api
2024-03-31,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2124,68,3.19,0.35,2,2.67,23.8,142.78,6.0,7,2024-12-31T06:30:00,google_ads_api
2024-03-31,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1352,41,3.05,0.38,1,3.6,15.58,68.38,4.39,7,2024-12-31T06:30:00,google_ads_api
2024-03-31,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1787,45,2.54,0.47,1,2.93,21.15,81.51,3.85,7,2024-12-31T06:30:00,google_ads_api
2024-03-31,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,515,13,2.54,0.41,0,2.96,5.33,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-03-31,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,318,7,2.14,0.42,0,2.74,2.94,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,7902,232,2.93,0.41,7,2.82,95.12,697.01,7.33,7,2024-12-31T06:30:00,google_ads_api
2024-04-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2506,64,2.55,0.47,2,2.73,30.08,239.71,7.97,7,2024-12-31T06:30:00,google_ads_api
2024-04-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1405,43,3.03,0.4,1,3.23,17.2,126.85,7.38,7,2024-12-31T06:30:00,google_ads_api
2024-04-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,6375,191,2.99,0.4,5,2.74,76.4,469.34,6.14,7,2024-12-31T06:30:00,google_ads_api
2024-04-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2262,75,3.33,0.43,2,2.45,32.25,146.24,4.53,8,2024-12-31T06:30:00,google_ads_api
2024-04-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1375,44,3.22,0.4,2,3.6,17.6,223.71,12.71,7,2024-12-31T06:30:00,google_ads_api
2024-04-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1613,39,2.44,0.42,1,3.2,16.38,66.95,4.09,7,2024-12-31T06:30:00,google_ads_api
2024-04-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,591,14,2.31,0.46,0,3.0,6.44,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,345,8,2.3,0.45,0,2.71,3.6,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,7222,214,2.96,0.46,6,2.77,98.44,844.85,8.58,7,2024-12-31T06:30:00,google_ads_api
2024-04-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2881,74,2.56,0.44,2,3.03,32.56,200.43,6.16,7,2024-12-31T06:30:00,google_ads_api
2024-04-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1391,37,2.63,0.49,1,2.71,18.13,126.85,7.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7764,252,3.25,0.41,7,2.59,103.32,615.53,5.96,7,2024-12-31T06:30:00,google_ads_api
2024-04-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2248,76,3.4,0.38,2,3.11,28.88,159.87,5.54,8,2024-12-31T06:30:00,google_ads_api
2024-04-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1332,46,3.47,0.42,2,3.36,19.32,222.79,11.53,8,2024-12-31T06:30:00,google_ads_api
2024-04-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1842,44,2.38,0.49,1,2.8,21.56,127.31,5.9,7,2024-12-31T06:30:00,google_ads_api
2024-04-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,599,15,2.49,0.45,0,2.45,6.75,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,332,8,2.29,0.46,0,2.74,3.68,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,8163,225,2.76,0.43,7,2.96,96.75,490.58,5.07,7,2024-12-31T06:30:00,google_ads_api
2024-04-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2948,80,2.72,0.42,3,3.22,33.6,547.81,16.3,7,2024-12-31T06:30:00,google_ads_api
2024-04-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1774,45,2.56,0.43,1,3.27,19.35,161.13,8.33,7,2024-12-31T06:30:00,google_ads_api
2024-04-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7280,256,3.51,0.4,6,2.5,102.4,952.54,9.3,8,2024-12-31T06:30:00,google_ads_api
2024-04-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2073,61,2.94,0.38,2,3.03,23.18,221.89,9.57,7,2024-12-31T06:30:00,google_ads_api
2024-04-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1416,47,3.29,0.43,2,3.3,20.21,219.28,10.85,8,2024-12-31T06:30:00,google_ads_api
2024-04-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1769,43,2.42,0.43,1,2.82,18.49,142.95,7.73,7,2024-12-31T06:30:00,google_ads_api
2024-04-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,525,12,2.2,0.44,0,3.0,5.28,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,337,8,2.27,0.44,0,2.91,3.52,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,7577,230,3.03,0.41,6,2.79,94.3,1004.03,10.65,7,2024-12-31T06:30:00,google_ads_api
2024-04-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2681,81,3.02,0.4,2,2.75,32.4,293.66,9.06,7,2024-12-31T06:30:00,google_ads_api
2024-04-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1747,47,2.7,0.4,1,2.99,18.8,130.06,6.92,7,2024-12-31T06:30:00,google_ads_api
2024-04-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7724,266,3.45,0.43,8,2.98,114.38,1132.19,9.9,8,2024-12-31T06:30:00,google_ads_api
2024-04-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2555,83,3.23,0.37,2,2.48,30.71,163.33,5.32,7,2024-12-31T06:30:00,google_ads_api
2024-04-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1508,44,2.91,0.38,1,3.19,16.72,161.44,9.66,7,2024-12-31T06:30:00,google_ads_api
2024-04-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1693,41,2.43,0.43,1,2.45,17.63,184.95,10.49,7,2024-12-31T06:30:00,google_ads_api
2024-04-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,597,14,2.39,0.48,0,3.03,6.72,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,375,9,2.45,0.46,0,3.09,4.14,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,8868,262,2.96,0.41,8,2.92,107.42,1447.61,13.48,7,2024-12-31T06:30:00,google_ads_api
2024-04-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2688,81,3.03,0.41,2,2.43,33.21,166.72,5.02,7,2024-12-31T06:30:00,google_ads_api
2024-04-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1477,40,2.7,0.43,1,3.33,17.2,177.91,10.34,7,2024-12-31T06:30:00,google_ads_api
2024-04-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7790,268,3.44,0.4,7,2.59,107.2,917.71,8.56,8,2024-12-31T06:30:00,google_ads_api
2024-04-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2162,67,3.09,0.39,2,2.83,26.13,170.47,6.52,7,2024-12-31T06:30:00,google_ads_api
2024-04-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1575,47,3.0,0.41,2,3.29,19.27,275.23,14.28,7,2024-12-31T06:30:00,google_ads_api
2024-04-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1832,44,2.41,0.4,1,3.07,17.6,70.46,4.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,591,14,2.42,0.47,0,2.93,6.58,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,349,8,2.38,0.42,0,3.26,3.36,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,8102,241,2.97,0.42,7,2.96,101.22,516.3,5.1,7,2024-12-31T06:30:00,google_ads_api
2024-04-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2442,68,2.77,0.42,2,2.79,28.56,275.6,9.65,7,2024-12-31T06:30:00,google_ads_api
2024-04-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1549,45,2.92,0.48,2,3.36,21.6,364.09,16.86,7,2024-12-31T06:30:00,google_ads_api
2024-04-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,6443,202,3.14,0.38,6,2.85,76.76,725.86,9.46,7,2024-12-31T06:30:00,google_ads_api
2024-04-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2266,69,3.06,0.37,2,2.46,25.53,222.2,8.7,7,2024-12-31T06:30:00,google_ads_api
2024-04-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1466,45,3.06,0.36,2,3.48,16.2,208.58,12.88,7,2024-12-31T06:30:00,google_ads_api
2024-04-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1729,40,2.29,0.44,1,3.02,17.6,126.77,7.2,6,2024-12-31T06:30:00,google_ads_api
2024-04-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,574,13,2.29,0.49,0,2.4,6.37,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,380,9,2.24,0.4,0,3.0,3.6,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,8994,260,2.89,0.45,7,2.78,117.0,1166.62,9.97,7,2024-12-31T06:30:00,google_ads_api
2024-04-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2722,82,3.01,0.47,2,2.99,38.54,217.82,5.65,7,2024-12-31T06:30:00,google_ads_api
2024-04-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1596,45,2.84,0.45,1,2.85,20.25,73.82,3.65,7,2024-12-31T06:30:00,google_ads_api
2024-04-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7172,243,3.39,0.43,6,2.61,104.49,879.89,8.42,8,2024-12-31T06:30:00,google_ads_api
2024-04-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2187,77,3.53,0.42,2,2.71,32.34,211.38,6.54,8,2024-12-31T06:30:00,google_ads_api
2024-04-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1595,54,3.38,0.39,2,2.85,21.06,250.02,11.87,8,2024-12-31T06:30:00,google_ads_api
2024-04-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1506,33,2.21,0.44,1,2.66,14.52,119.84,8.25,6,2024-12-31T06:30:00,google_ads_api
2024-04-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,593,14,2.39,0.46,0,2.66,6.44,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,384,10,2.49,0.43,0,2.95,4.3,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,8302,242,2.92,0.47,6,2.63,113.74,655.22,5.76,7,2024-12-31T06:30:00,google_ads_api
2024-04-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2911,89,3.07,0.47,3,2.87,41.83,456.12,10.9,7,2024-12-31T06:30:00,google_ads_api
2024-04-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1726,44,2.53,0.49,1,3.11,21.56,158.95,7.37,7,2024-12-31T06:30:00,google_ads_api
2024-04-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7716,252,3.27,0.4,8,2.99,100.8,683.69,6.78,8,2024-12-31T06:30:00,google_ads_api
2024-04-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2519,83,3.3,0.36,3,3.09,29.88,440.06,14.73,8,2024-12-31T06:30:00,google_ads_api
2024-04-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1267,44,3.51,0.35,1,2.77,15.4,102.64,6.66,8,2024-12-31T06:30:00,google_ads_api
2024-04-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1561,39,2.47,0.47,1,2.72,18.33,175.46,9.57,7,2024-12-31T06:30:00,google_ads_api
2024-04-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,636,16,2.49,0.41,0,2.43,6.56,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,328,8,2.46,0.43,0,3.16,3.44,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,9150,248,2.71,0.47,7,2.68,116.56,1060.58,9.1,7,2024-12-31T06:30:00,google_ads_api
2024-04-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2903,84,2.91,0.41,2,2.89,34.44,189.16,5.49,7,2024-12-31T06:30:00,google_ads_api
2024-04-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1679,44,2.65,0.42,2,3.58,18.48,199.36,10.79,7,2024-12-31T06:30:00,google_ads_api
2024-04-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,6693,224,3.35,0.38,6,2.65,85.12,1062.26,12.48,8,2024-12-31T06:30:00,google_ads_api
2024-04-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2636,81,3.07,0.41,2,2.48,33.21,221.13,6.66,7,2024-12-31T06:30:00,google_ads_api
2024-04-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1627,56,3.43,0.42,2,3.56,23.52,199.71,8.49,8,2024-12-31T06:30:00,google_ads_api
2024-04-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1629,40,2.48,0.44,1,2.67,17.6,95.77,5.44,7,2024-12-31T06:30:00,google_ads_api
2024-04-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,580,13,2.24,0.49,0,2.83,6.37,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,312,8,2.44,0.42,0,3.22,3.36,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,8372,241,2.88,0.44,6,2.42,106.04,906.5,8.55,7,2024-12-31T06:30:00,google_ads_api
2024-04-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2522,74,2.95,0.45,2,2.38,33.3,352.98,10.6,7,2024-12-31T06:30:00,google_ads_api
2024-04-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1621,49,3.04,0.44,2,3.49,21.56,177.87,8.25,7,2024-12-31T06:30:00,google_ads_api
2024-04-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,8135,252,3.1,0.43,7,2.92,108.36,530.15,4.89,7,2024-12-31T06:30:00,google_ads_api
2024-04-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2507,81,3.24,0.43,2,2.99,34.83,349.18,10.03,7,2024-12-31T06:30:00,google_ads_api
2024-04-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1332,46,3.47,0.43,1,2.83,19.78,184.66,9.34,8,2024-12-31T06:30:00,google_ads_api
2024-04-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1684,40,2.38,0.49,1,3.17,19.6,176.12,8.99,7,2024-12-31T06:30:00,google_ads_api
2024-04-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,642,14,2.15,0.41,0,2.86,5.74,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-04-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,327,9,2.61,0.44,0,3.18,3.96,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,9086,253,2.78,0.41,6,2.54,103.73,507.0,4.89,7,2024-12-31T06:30:00,google_ads_api
2024-04-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2791,74,2.66,0.47,2,2.54,34.78,319.78,9.19,7,2024-12-31T06:30:00,google_ads_api
2024-04-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1696,50,2.94,0.48,1,2.83,24.0,172.65,7.19,7,2024-12-31T06:30:00,google_ads_api
2024-04-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7905,255,3.23,0.41,6,2.45,104.55,523.04,5.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2240,70,3.11,0.37,2,2.59,25.9,186.53,7.2,7,2024-12-31T06:30:00,google_ads_api
2024-04-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1554,55,3.51,0.41,2,2.95,22.55,132.74,5.89,8,2024-12-31T06:30:00,google_ads_api
2024-04-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1805,45,2.47,0.41,1,2.43,18.45,101.82,5.52,7,2024-12-31T06:30:00,google_ads_api
2024-04-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,573,14,2.38,0.46,0,3.13,6.44,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,313,8,2.58,0.46,0,2.94,3.68,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,7566,197,2.61,0.45,6,3.01,88.65,689.41,7.78,7,2024-12-31T06:30:00,google_ads_api
2024-04-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2864,80,2.78,0.46,2,2.83,36.8,182.42,4.96,7,2024-12-31T06:30:00,google_ads_api
2024-04-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1562,46,2.94,0.4,2,3.49,18.4,237.22,12.89,7,2024-12-31T06:30:00,google_ads_api
2024-04-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7694,227,2.95,0.35,6,2.85,79.45,784.31,9.87,7,2024-12-31T06:30:00,google_ads_api
2024-04-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2478,81,3.27,0.38,2,2.51,30.78,254.88,8.28,8,2024-12-31T06:30:00,google_ads_api
2024-04-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1318,40,3.03,0.36,1,3.21,14.4,126.25,8.77,7,2024-12-31T06:30:00,google_ads_api
2024-04-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1879,44,2.36,0.44,1,2.81,19.36,71.93,3.72,7,2024-12-31T06:30:00,google_ads_api
2024-04-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,583,15,2.53,0.43,0,2.99,6.45,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,370,9,2.42,0.43,0,2.71,3.87,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-04-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,9435,287,3.04,0.49,7,2.44,140.63,481.66,3.43,7,2024-12-31T06:30:00,google_ads_api
2024-04-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2766,82,2.95,0.49,2,3.02,40.18,285.01,7.09,7,2024-12-31T06:30:00,google_ads_api
2024-04-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1640,51,3.08,0.48,2,3.03,24.48,347.62,14.2,7,2024-12-31T06:30:00,google_ads_api
2024-04-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7089,237,3.34,0.39,7,2.94,92.43,1003.97,10.86,8,2024-12-31T06:30:00,google_ads_api
2024-04-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2382,72,3.01,0.39,2,2.83,28.08,304.69,10.85,7,2024-12-31T06:30:00,google_ads_api
2024-04-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1360,39,2.9,0.37,1,2.69,14.43,145.82,10.11,7,2024-12-31T06:30:00,google_ads_api
